Palavra,Link,Instituicao
MUDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR.mp4,UFSC SignBank
MUDAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR2.mp4,UFSC SignBank
MUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDO.mp4,UFSC SignBank
MUITAS-HORAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITAS-HORAS.mp4,UFSC SignBank
MUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITO.mp4,UFSC SignBank
MULHER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULHER.mp4,UFSC SignBank
MULTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTAR.mp4,UFSC SignBank
MULTIDAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTID%C3%83O.mp4,UFSC SignBank
MUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUNDO.mp4,UFSC SignBank
MURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MURO.mp4,UFSC SignBank
MUSEU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUSEU.mp4,UFSC SignBank
MAGICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GICO.mp4,UFSC SignBank
MAGOA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81GOA.mp4,UFSC SignBank
MAQUINA-COSTURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-COSTURA.mp4,UFSC SignBank
MAQUINA-ESCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-ESCREVER.mp4,UFSC SignBank
MASCARA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81SCARA.mp4,UFSC SignBank
MAXIMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81XIMO.mp4,UFSC SignBank
MAE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E.mp4,UFSC SignBank
MAE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E2.mp4,UFSC SignBank
MAE3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E3.mp4,UFSC SignBank
MAE4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E4.mp4,UFSC SignBank
MAE5,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E5.mp4,UFSC SignBank
MAE6,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83E6.mp4,UFSC SignBank
MAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83O.mp4,UFSC SignBank
MEDICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89DICO.mp4,UFSC SignBank
MEDICO2.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89DICO2.bmp,UFSC SignBank
MEDICO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89DICO3.mp4,UFSC SignBank
MEXICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO.mp4,UFSC SignBank
MEXICO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO2.mp4,UFSC SignBank
MES-DOIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-DOIS.mp4,UFSC SignBank
MES-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-QUATRO.mp4,UFSC SignBank
MES-TRES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-TR%C3%8AS.mp4,UFSC SignBank
MES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS.mp4,UFSC SignBank
MIDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8DDIA.mp4,UFSC SignBank
MIMICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8DMICA.mp4,UFSC SignBank
MONICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%94NICA.mp4,UFSC SignBank
MUSICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%9ASICA.mp4,UFSC SignBank
NADA-VER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA-VER.mp4,UFSC SignBank
NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA.mp4,UFSC SignBank
NADA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA2.mp4,UFSC SignBank
NADA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA3.mp4,UFSC SignBank
NADA4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA4.mp4,UFSC SignBank
NADAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADAR.mp4,UFSC SignBank
NALS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NALS.mp4,UFSC SignBank
NAMORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAMORAR.mp4,UFSC SignBank
NARIZ.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NARIZ.bmp,UFSC SignBank
NARRATIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NARRATIVA.mp4,UFSC SignBank
NASCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NASCER.mp4,UFSC SignBank
NATAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATAL.mp4,UFSC SignBank
NATURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATURAL.mp4,UFSC SignBank
NAVIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAVIO.mp4,UFSC SignBank
NEGATIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO.mp4,UFSC SignBank
NEGATIVO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO2.mp4,UFSC SignBank
NEGLIGENCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENCIAR.mp4,UFSC SignBank
NEGLIGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENTE.mp4,UFSC SignBank
NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGRO.mp4,UFSC SignBank
NENHUM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NENHUM.mp4,UFSC SignBank
NEPES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEPES.mp4,UFSC SignBank
NERVOSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NERVOSO.mp4,UFSC SignBank
NERVOSO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NERVOSO2.mp4,UFSC SignBank
NESCAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NESCAU.mp4,UFSC SignBank
NETFLIX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX.mp4,UFSC SignBank
NETFLIX2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX2.mp4,UFSC SignBank
NETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETO.mp4,UFSC SignBank
NEUTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEUTRO.mp4,UFSC SignBank
NEVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEVE.mp4,UFSC SignBank
NICARAGUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NICAR%C3%81GUA.mp4,UFSC SignBank
NIGER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIGER.mp4,UFSC SignBank
NIKE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIKE.mp4,UFSC SignBank
NINGUEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NINGU%C3%89M.mp4,UFSC SignBank
NO-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NO-ASL.mp4,UFSC SignBank
NOITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE.mp4,UFSC SignBank
NOITE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE2.mp4,UFSC SignBank
NOIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO.mp4,UFSC SignBank
NOIVO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO2.mp4,UFSC SignBank
NOJO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOJO.mp4,UFSC SignBank
NOME-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME-ASL.mp4,UFSC SignBank
NOME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME.mp4,UFSC SignBank
NONA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NONA-S%C3%89RIE.mp4,UFSC SignBank
NONO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NONO.bmp,UFSC SignBank
NORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NORA.mp4,UFSC SignBank
NORDESTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NORDESTE.mp4,UFSC SignBank
NORMAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NORMAL.mp4,UFSC SignBank
NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NORTE.mp4,UFSC SignBank
NORUEGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NORUEGA.mp4,UFSC SignBank
NOSSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOSSA.mp4,UFSC SignBank
NOTA-ZERO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOTA-ZERO.mp4,UFSC SignBank
NOTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOTA.mp4,UFSC SignBank
NOTA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOTA2.mp4,UFSC SignBank
NOTEBOOK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOTEBOOK.mp4,UFSC SignBank
NOVA-ZELANDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVA-ZEL%C3%82NDIA.mp4,UFSC SignBank
NOVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVE.mp4,UFSC SignBank
NOVE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVE2.mp4,UFSC SignBank
NOVELA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVELA.mp4,UFSC SignBank
NOVELA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVELA2.mp4,UFSC SignBank
NOVELA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVELA3.mp4,UFSC SignBank
NOVELA4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVELA4.mp4,UFSC SignBank
NOVEMBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVEMBRO.mp4,UFSC SignBank
NOVEMBRO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVEMBRO2.mp4,UFSC SignBank
NOVIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVIDADE.mp4,UFSC SignBank
NOVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVO.mp4,UFSC SignBank
NUNCA-MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUNCA-MAIS.mp4,UFSC SignBank
NUNCA-MAIS2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUNCA-MAIS2.mp4,UFSC SignBank
NUNCA-VER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUNCA-VER.mp4,UFSC SignBank
NUNCA-VER2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUNCA-VER2.mp4,UFSC SignBank
NUNCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUNCA.mp4,UFSC SignBank
NUVEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NUVEM.mp4,UFSC SignBank
NAO-E,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O-%C3%89.mp4,UFSC SignBank
NAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O.mp4,UFSC SignBank
NAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O2.mp4,UFSC SignBank
NAO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O3.mp4,UFSC SignBank
NU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%9A.mp4,UFSC SignBank
NU2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%9A2.mp4,UFSC SignBank
NUCLEO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%9ACLEO.mp4,UFSC SignBank
O-QUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/O-QUE.mp4,UFSC SignBank
OBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OBA.mp4,UFSC SignBank
OBJETIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OBJETIVO.mp4,UFSC SignBank
OBJETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OBJETO.mp4,UFSC SignBank
OBRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OBRA.mp4,UFSC SignBank
OBRIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OBRIGAR.mp4,UFSC SignBank
OCUPADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OCUPADO.mp4,UFSC SignBank
OCUPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OCUPAR.mp4,UFSC SignBank
ODONTOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ODONTOLOGIA.mp4,UFSC SignBank
OESTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OESTE.mp4,UFSC SignBank
OFENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OFENDER.mp4,UFSC SignBank
OFERECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OFERECER.mp4,UFSC SignBank
OFICINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OFICINA.mp4,UFSC SignBank
OFICINA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OFICINA2.mp4,UFSC SignBank
OFICINA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OFICINA3.mp4,UFSC SignBank
OI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OI.mp4,UFSC SignBank
OI2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OI2.mp4,UFSC SignBank
OITAVA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OITAVA-S%C3%89RIE.mp4,UFSC SignBank
OITAVO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OITAVO.bmp,UFSC SignBank
OITO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OITO.bmp,UFSC SignBank
OITO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OITO2.mp4,UFSC SignBank
OK,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OK.mp4,UFSC SignBank
OKTOBERFEST,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OKTOBERFEST.mp4,UFSC SignBank
OLIMPICOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OLIMPICOS.mp4,UFSC SignBank
OLIMPIADAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OLIMP%C3%8DADAS.mp4,UFSC SignBank
OMBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OMBRO.mp4,UFSC SignBank
OMITIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OMITIR.mp4,UFSC SignBank
ONDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ONDE.mp4,UFSC SignBank
ONDE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ONDE2.mp4,UFSC SignBank
ONTEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ONTEM.mp4,UFSC SignBank
ONCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ON%C3%87A.mp4,UFSC SignBank
OPINIAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OPINI%C3%83O.mp4,UFSC SignBank
OPINIAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OPINI%C3%83O2.mp4,UFSC SignBank
ORALIZAR-BEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORALIZAR-BEM.mp4,UFSC SignBank
ORALIZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORALIZAR.mp4,UFSC SignBank
ORELHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORELHA.mp4,UFSC SignBank
ORGANIZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORGANIZAR.mp4,UFSC SignBank
ORGULHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORGULHO.mp4,UFSC SignBank
ORIENTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORIENTAL.mp4,UFSC SignBank
ORKUT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORKUT.mp4,UFSC SignBank
ORKUT2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORKUT2.mp4,UFSC SignBank
ORKUT3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ORKUT3.mp4,UFSC SignBank
OU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OU.mp4,UFSC SignBank
OURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OURO.mp4,UFSC SignBank
OUTONO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUTONO.mp4,UFSC SignBank
OUTONO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUTONO2.mp4,UFSC SignBank
OUTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUTRO.mp4,UFSC SignBank
OUTUBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUTUBRO.mp4,UFSC SignBank
OUVINTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUVINTE.mp4,UFSC SignBank
OUVIR-NAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUVIR-N%C3%83O.mp4,UFSC SignBank
OUVIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUVIR.mp4,UFSC SignBank
OUVIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OUVIR2.mp4,UFSC SignBank
OVELHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OVELHA.mp4,UFSC SignBank
OVELHA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OVELHA2.mp4,UFSC SignBank
OVELHA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OVELHA3.mp4,UFSC SignBank
OVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OVO.mp4,UFSC SignBank
OVARIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/OV%C3%81RIO.mp4,UFSC SignBank
PACIENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PACIENTE.mp4,UFSC SignBank
PACIENCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PACI%C3%8ANCIA.mp4,UFSC SignBank
PACIENCIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PACI%C3%8ANCIA2.mp4,UFSC SignBank
PADARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADARIA.mp4,UFSC SignBank
PADRASTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADRASTO.mp4,UFSC SignBank
PADRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADRE.mp4,UFSC SignBank
PADRE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADRE2.mp4,UFSC SignBank
PADRINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADRINHO.mp4,UFSC SignBank
PADRAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PADR%C3%83O.mp4,UFSC SignBank
PAGAR-PATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAGAR-PATO.mp4,UFSC SignBank
PAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAGAR.mp4,UFSC SignBank
PAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAI.mp4,UFSC SignBank
PAI2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAI2.mp4,UFSC SignBank
PAI3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAI3.mp4,UFSC SignBank
PAI4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAI4.mp4,UFSC SignBank
PALAVRA-DESORDENADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALAVRA-DESORDENADA.mp4,UFSC SignBank
PALAVRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALAVRA.mp4,UFSC SignBank
PALAVRA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALAVRA2.mp4,UFSC SignBank
PALESTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALESTRAR.mp4,UFSC SignBank
PALHACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALHA%C3%87O.mp4,UFSC SignBank
PALHOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALHO%C3%87A.mp4,UFSC SignBank
PALMAS-TO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALMAS-TO.mp4,UFSC SignBank
PALMEIRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PALMEIRAS.mp4,UFSC SignBank
PALACIO-DO-CONGRESSO-NACIONAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAL%C3%81CIO-DO-CONGRESSO-NACIONAL.mp4,UFSC SignBank
PANAMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PANAM%C3%81.mp4,UFSC SignBank
PAPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAPA.mp4,UFSC SignBank
PAPAGAIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAPAGAIO.mp4,UFSC SignBank
PAPEL-HIGIENICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAPEL-HIGI%C3%8ANICO.mp4,UFSC SignBank
PAPEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAPEL.mp4,UFSC SignBank
PAQUERAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAQUERAR.mp4,UFSC SignBank
PAQUERAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAQUERAR2.mp4,UFSC SignBank
PAQUERAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAQUERAR3.mp4,UFSC SignBank
PAQUISTAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAQUIST%C3%83O.mp4,UFSC SignBank
PAQUISTAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAQUIST%C3%83O2.mp4,UFSC SignBank
PARA-FRENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARA-FRENTE.mp4,UFSC SignBank
PARA-FRENTE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARA-FRENTE2.mp4,UFSC SignBank
PARA-QUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARA-QU%C3%8A.mp4,UFSC SignBank
PARA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARA.mp4,UFSC SignBank
PARABENIZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARABENIZAR.mp4,UFSC SignBank
PARADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARADA.mp4,UFSC SignBank
PARAGUAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAGUAI.mp4,UFSC SignBank
PARAGUAI2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAGUAI2.mp4,UFSC SignBank
PARANAGUA-PR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARANAGU%C3%81-PR.mp4,UFSC SignBank
PARANAVAI-PR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARANAVA%C3%8D-PR.mp4,UFSC SignBank
PARANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAN%C3%81.mp4,UFSC SignBank
PARANA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAN%C3%812.mp4,UFSC SignBank
PARAQUEDAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAQUEDAS.mp4,UFSC SignBank
PARAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAR.mp4,UFSC SignBank
PARAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARAR2.mp4,UFSC SignBank
PARAIBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARA%C3%8DBA.mp4,UFSC SignBank
PARCELAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARCELAR.mp4,UFSC SignBank
PARECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PARECER.mp4,UFSC SignBank
PAREDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAREDE.mp4,UFSC SignBank
